ID,Clee,Nombre_Unidad,MIPYMES,,,,
8896562,09010465111001351000000000S9,,,,,,
6314480,09010466111000361000002540S8,,,,,,
924985,09010461110000711000000000U1,,,,,,
998586,09010466211000112000000000U3,,,,,,
8583211,09010463211006061000000000U9,,,,,,
6315605,09010435311000094011000000U9,,,,,,
1038739,09010466311000021001000000U4,,,,,,
9277247,09010465111001821000000000U1,,,,,,
9315183,09010465111001831000000000U0,,,,,,
8387259,09010466211000421000000000U8,,,,,,
6878504,09010463211005081001022692S8,,,,,,
9091218,09010463310001791000000000S6,,,,,,
9292763,09010463211007011000000000U3,,,,,,
6863116,09010467112000253000000000U4,,,,,,
7261640,09010466319000801000000000U2,,,,,,
8507923,09010465112000971000000000U3,,,,,,
1006325,09010465112000261000000000U9,,,,,,
9293134,09010465919000861000000000U4,,,,,,
8616869,09010461170001751000000000U0,,,,,,
9159501,09010461170001832000054489S8,,,,,,
7262245,09010461170001721000000000U3,,,,,,
7298963,09010461170001601000000000U7,,,,,,
7262991,09010461170001741000000000U1,,,,,,
9333470,09010465311015301000000000U4,,,,,,
7262734,09010464113001741000000000U8,,,,,,
1052925,09010464113000241000000000U0,,,,,,
8528577,09010464113001501000000000U6,,,,,,
923856,09010461110034591010000000U7,,,,,,
8564518,09010464113001601000000000S4,,,,,,
1051724,09010464113000681000000000U7,,,,,,
1016563,09010461110016241010000000U1,,,,,,
1051734,09010464113000311000000000U1,,,,,,
1057287,09010465919000321000000000U9,,,,,,
1052915,09010465919000591000000000U7,,,,,,
1007627,09010465913000081000000000U2,,,,,,
8695152,09010464113001701000000000U2,,,,,,
925363,09010464113000981000000000U1,,,,,,
6719194,09010466111000701010000000S5,,,,,,
922697,09010467111003911000000000U6,,,,,,
1036268,09010467111001201000000000U4,,,,,,
1036337,09010467117000031000000000U3,,,,,,
923151,09010467114000921000000000U2,,,,,,
1057269,09010461130002981000000000U6,,,,,,
1052922,09010463217000061000000000U2,,,,,,
6756095,09010468311000132000024284M7,,,,,,
1017972,09010466319000161000000000U1,,,,,,
1007658,09010465212000381001000000U3,,,,,,
1038850,09010461150000931000000000U1,,,,,,
7298618,09010465912003441000000000U7,,,,,,
6728581,09010467116000054001008267S7,,,,,,
927433,09010464113001191000000000S6,,,,,,
1026105,09010464121000321000000000U3,,,,,,
927831,09010466212001491000000000U8,,,,,,
9285691,09010465919000821000000000U8,,,,,,
8507965,09010463211006041000000000U1,,,,,,
1038924,09010466114000061000000000U8,,,,,,
1054011,09010468211000221000000000U0,,,,,,
1026183,09010467111000441000000000U8,,,,,,
7261514,09010467111004472000000000U8,,,,,,
6868998,09010463310001471001020360S5,,,,,,
6725022,09010466311000523000047093M0,,,,,,
6886811,09010468111000555000000000U3,,,,,,
8695110,09010466212002011000000000U3,,,,,,
6319465,09010462112000021000003320S0,,,,,,
7299155,09010461110042551000000000U1,,,,,,
6324268,09010468111000041001004042S4,,,,,,
8564617,09010466311000571000000000U8,,,,,,
995261,09010467113000131000000000U5,,,,,,
7262325,09010465311013701000000000U7,,,,,,
1038896,09010434211000231000000000U0,,,,,,
6232640,09010466111000151000009202S3,,,,,,
1016659,09010463211001651000000000U2,,,,,,
925911,09010463211001751000000000U0,,,,,,
9107583,09010466212002231000000000U7,,,,,,
8896446,09010468211002591000000000U4,,,,,,
8694942,09010463215000911000000000U2,,,,,,
9068419,09010466212002241000000000U6,,,,,,
7673407,09010465311014651000000000U3,,,,,,
7261708,09010465311013431000000000U1,,,,,,
9007310,09010465311014911000000000U1,,,,,,
1057790,09010467112000011000000000U6,,,,,,
8637562,09010463112000421000007467S1,,,,,,
6311300,09010465211000213000002541S0,,,,,,
1056512,09010467111003543000000000U7,,,,,,
1041139,09010467115000801000000000U3,,,,,,
1005531,09010467115001791000000000U5,,,,,,
8528743,09010467115002221000000000U2,,,,,,
1050714,09010467115000631000000000U4,,,,,,
1033986,09010464112000211010000000U5,,,,,,
925653,09010467115001951000000000U5,,,,,,
1037303,09010467115002001000000000U8,,,,,,
9221682,09010467115002941000000000U5,,,,,,
8528659,09010467115002201000000000U4,,,,,,
1035092,09010467115000761000000000U9,,,,,,
7263323,09010467115002761000000000U7,,,,,,
8904274,09010467115002181000000000U8,,,,,,
8904280,09010467115002191000000000U7,,,,,,
8842240,09010467115002341000000000U8,,,,,,
1041215,09010467115000541000000000U5,,,,,,
1041228,09010467115001351000000000U8,,,,,,
1051719,09010467115001661000000000U0,,,,,,
1057547,09010467115000321000000000U2,,,,,,
1005589,09010467115001161000000000U1,,,,,,
1016569,09010467115000251000000000U1,,,,,,
923982,09010467115001411000000000U0,,,,,,
1035405,09010467115000241001000000U2,,,,,,
922553,09010467115001881000000000U4,,,,,,
7299177,09010461110042611000000000U3,,,,,,
1032806,09010467115000331000000000U1,,,,,,
8563987,09010467115002251000000000U9,,,,,,
7673303,09010467115002791000000000U4,,,,,,
9055480,09010467115002771000000000U6,,,,,,
7299129,09010467115002421000000000U8,,,,,,
1034836,09010467115002051000000000U3,,,,,,
7298730,09010467115002351000000000U7,,,,,,
1037955,09010467115000441000000000U8,,,,,,
1037302,09010467115001851000000000U7,,,,,,
8564156,09010467115002281000000000U6,,,,,,
7262816,09010467115002701000000000U3,,,,,,
926119,09010467115002131000000000U3,,,,,,
7804848,09010467115002581000000000U9,,,,,,
923679,09010467115000871000000000U6,,,,,,
922718,09010467115001481000000000U3,,,,,,
9268459,09010467115002951000000000U4,,,,,,
8529807,09010467115002461000000000U4,,,,,,
1039840,09010467115001001000000000U9,,,,,,
1033253,09010467115000171000000000U1,,,,,,
7299518,09010467115002451000000000U5,,,,,,
1034021,09010467115001991000000000U1,,,,,,
7805075,09010466113000051000000000U1,,,,,,
1024886,09010467115000821000000000U1,,,,,,
928331,09010467115001571000000000U1,,,,,,
1057324,09010467115000061000000000U4,,,,,,
928544,09010467115001941000000000U6,,,,,,
8507856,09010467115002541000000000U3,,,,,,
1056167,09010467115000571000000000U2,,,,,,
928497,09010467115001681000000000U8,,,,,,
8694965,09010467115002511000000000U6,,,,,,
1033881,09010467115001031000000000U6,,,,,,
1043423,09010467115001461000000000U5,,,,,,
923274,09010467115001421000000000U9,,,,,,
7262516,09010467115002661000000000U9,,,,,,
8507863,09010467115002551000000000U2,,,,,,
8564211,09010467115002291000000000U5,,,,,,
1035195,09010467115000731000000000U2,,,,,,
7262271,09010467115002621000000000U3,,,,,,
881828,09010467115001781000000000U6,,,,,,
1033883,09010467115000101000000000U8,,,,,,
1043504,09010467115001451000000000U6,,,,,,
923309,09010467115001901000000000U0,,,,,,
8528694,09010467115002211000000000U3,,,,,,
924411,09010467115001641000000000U2,,,,,,
8528769,09010467115002231000000000U1,,,,,,
8530346,09010467115002481000000000U2,,,,,,
1032836,09010467115001041000000000U5,,,,,,
1034854,09010467115001771000000000U7,,,,,,
9268482,09010467115002971000000000U2,,,,,,
1057291,09010467115000651000000000U2,,,,,,
925807,09010467115001511000000000U7,,,,,,
1037291,09010463113000391010000000U4,,,,,,
1043288,09010466312000081000000000U6,,,,,,
9028327,09010466312001941000000000U0,,,,,,
1038459,09010466312001461000000000U9,,,,,,
1017948,09010467115000621000000000U5,,,,,,
1056582,09010466212000811000000000U8,,,,,,
8529755,09010462112002351000000000U9,,,,,,
1041016,09010465211000281000000000U7,,,,,,
1037393,09010466212001341000000000U5,,,,,,
7298775,09010467115002371000000000U5,,,,,,
8694902,09010465912003681000000000U8,,,,,,
1036133,09010461110016411000000000U0,,,,,,
1053134,09010468411000281000000000U0,,,,,,
9229420,09010463215001081000000000S3,,,,,,
9229438,09010465111001771000000000U8,,,,,,
921041,09010465915000121000000000U1,,,,,,
9268432,09010467115002961000000000U3,,,,,,
6740708,09010465112000771000000000M7,,,,,,
1051527,09010465112000101001000000U7,,,,,,
1057297,09010465912002021000000000U8,,,,,,
8583216,09010465112001012000000000U5,,,,,,
1053208,09010465112000281000000000U7,,,,,,
9174034,09010465112001061000000000U2,,,,,,
9189242,09010465112001091000000000U9,,,,,,
8583213,09010465112000991000000000U1,,,,,,
1053252,09010465112000621000000000U4,,,,,,
1006262,09010463211002722000000000U0,,,,,,
922752,09010461160003361000000000U7,,,,,,
7262201,09010461160006161000000000U8,,,,,,
8528745,09010461213000491000000000U2,,,,,,
1057313,09010465212000021000000000U5,,,,,,
1041138,09010465912001161000000000U3,,,,,,
925224,09010465212000601000000000U4,,,,,,
9131841,09010465212000811000000000U9,,,,,,
7298851,09010465212000721000000000U0,,,,,,
1057319,09010465212000061000000000U1,,,,,,
1038463,09010713120001811000000000U1,,,,,,
1016566,09010465212000331000000000U8,,,,,,
1057556,09010466114000131000000000U9,,,,,,
9198203,09010465212000821000000000U8,,,,,,
1060327,09010465212000071000000000U0,,,,,,
8564103,09010465912003361000000000U7,,,,,,
6321517,09010463211002893001003643S9,,,,,,
7924371,09010465919000751000000000U7,,,,,,
8507609,09010466311000611000000000U2,,,,,,
993717,09010461110031241000000000U2,,,,,,
1054510,09010464111001841000000000U0,,,,,,
9277242,09010466111002134000000000U7,,,,,,
8896593,09010465915000461000000000U1,,,,,,
1043366,09010465311002411000000000U6,,,,,,
925656,09010466111001202001000000U3,,,,,,
995441,09010435411000021000000000U0,,,,,,
6309371,09010464113000832001022991S6,,,,,,
8167835,09010468211003023000000000U7,,,,,,
8529757,09010463211005851000000000U4,,,,,,
926800,09010465112000751000000000U9,,,,,,
9199405,09010461160007361000000000S3,,,,,,
7299513,09010461213000541000000000U4,,,,,,
997229,09010431121000021000000000U9,,,,,,
998524,09010461110020681000000000U2,,,,,,
1035396,09010461110015091000000000U1,,,,,,
7262858,09010461110046511000000000U1,,,,,,
8507662,09010461110044281000000000U3,,,,,,
1037424,09010461110035831000000000U6,,,,,,
1041340,09010461130000791000000000U1,,,,,,
7262323,09010461122005781000000000U4,,,,,,
920992,09010461110036461000000000U1,,,,,,
7924482,09010461160005681000000000U6,,,,,,
8564633,09010461150001561000000000U5,,,,,,
7298619,09010463211005621000000000U1,,,,,,
9312962,09010466112000471000000000U3,,,,,,
1039497,09010461110007011000000000U9,,,,,,
926513,09010461110037401000000000U6,,,,,,
7299147,09010461121004231000000000U3,,,,,,
927795,09010461160004451000000000U5,,,,,,
925649,09010463211004241000000000U9,,,,,,
7672939,09010461150001831000000000U2,,,,,,
9268422,09010461110049681000000000U9,,,,,,
1036192,09010465912000801000000000U5,,,,,,
922674,09010461110032641000000000U2,,,,,,
1021102,09010461110000421000000000U7,,,,,,
7299466,09010461110043021000000000U4,,,,,,
1013346,09010461110019211000000000U1,,,,,,
1021074,09010461110029371000000000U1,,,,,,
9363137,09010461110049741000000000U1,,,,,,
9353371,09010461110049721000000000U3,,,,,,
8617048,09010461160006431000000000U5,,,,,,
7672818,09010461110047621000000000U7,,,,,,
7308825,09010465911001131000000000U8,,,,,,
6201236,09010466319000491000000000U2,,,,,,
8564655,09010461110041461000000000U4,,,,,,
1056099,09010465311005861000000000U9,,,,,,
1016448,09010722219000511000000000U6,,,,,,
9158735,09010461160007301000000000U9,,,,,,
7299308,09010461110042871000000000U3,,,,,,
925987,09010461110031291000000000U7,,,,,,
1040888,09010461110003591000000000U4,,,,,,
1034741,09010461110009331000000000U9,,,,,,
8386744,09010461110048571000000000U3,,,,,,
9010757,09010461110043581000000000U7,,,,,,
8695219,09010461110044151000000000U8,,,,,,
7263157,09010465311014201000000000U7,,,,,,
8694737,09010461110043851000000000U4,,,,,,
1036769,09010461110004591000000000U3,,,,,,
7805082,09010461110044591000000000U5,,,,,,
1056228,09010461110011391000000000U9,,,,,,
8564286,09010461110041401000000000U0,,,,,,
6719264,09010461190002591000000000U7,,,,,,
8564015,09010461110041251000000000U9,,,,,,
7298626,09010465912003451000000000U6,,,,,,
7672757,09010461110047581000000000U3,,,,,,
1027168,09010461130005811000000000U2,,,,,,
7262514,09010461130006661000000000U0,,,,,,
879143,09010461110029731000000000U6,,,,,,
1033987,09010461130004211000000000U6,,,,,,
7672787,09010461110047591000000000U2,,,,,,
1008031,09010464113000401000000000U0,,,,,,
8695289,09010463211006001000000000S5,,,,,,
1041327,09010461110019181000000000U6,,,,,,
1005499,09010461170000371000000000U8,,,,,,
1024997,09010461110002661000000000U6,,,,,,
927794,09010461170001171000000000U1,,,,,,
1036845,09010461170000681000000000U0,,,,,,
6316144,09010463310000051000002087S6,,,,,,
6316143,09010463310000221000002087S5,,,,,,
6852461,09010463310001451000002087S7,,,,,,
6316235,09010463310000381001002087S7,,,,,,
922354,09010467115001631000000000U3,,,,,,
8564011,09010464113001521000000000U4,,,,,,
7299229,09010461160005551000000000U1,,,,,,
1038498,09010461110028541000000000U0,,,,,,
1039496,09010461170001461000000000U6,,,,,,
1041365,09010461121003791000000000U7,,,,,,
7261657,09010465311013421000000000U2,,,,,,
996485,09010465311000701000000000U2,,,,,,
1034757,09010465311009751000000000U8,,,,,,
8564501,09010465311012301000000000U7,,,,,,
1055085,09010465311009171000000000U9,,,,,,
927647,09010461110031091000000000U1,,,,,,
1053095,09010461110009791000000000U4,,,,,,
8387257,09010461190003181000000000U6,,,,,,
1016422,09010461110011881000000000U9,,,,,,
1017920,09010464113000081000000000U0,,,,,,
7263164,09010461110046931000000000U1,,,,,,
1039183,09010461160002981000000000U3,,,,,,
1005491,09010461170000581000000000M2,,,,,,
995448,09010461110000161000000000U9,,,,,,
1016511,09010461213000321000000000U1,,,,,,
1053086,09010461110014331000000000U2,,,,,,
998558,09010722219007762000000000U1,,,,,,
8694919,09010461110043941000000000U3,,,,,,
1038906,09010461121001911000000000U3,,,,,,
1016579,09010461121000711000000000U8,,,,,,
1005403,09010461110012561000000000U6,,,,,,
1043282,09010461110039241000000000U4,,,,,,
8508215,09010465912003721000000000U2,,,,,,
7298644,09010461110041761000000000U7,,,,,,
7298779,09010461110041981000000000U1,,,,,,
6508046,09010522110002587000013871M0,Sega Accesorios,251 y más personas,,,,
7262383,09010461110045521000000000U1,,,,,,
9077719,09010461110048891000000000U5,,,,,,
6316527,09010463310000813001003519S9,,,,,,
6315318,09010463310000732001003519S1,,,,,,
7263035,09010461110046711000000000U7,,,,,,
7298998,09010462112002311000000000U3,,,,,,
922684,09010462112001491000000000U4,,,,,,
1041219,09010461110006101000000000U9,,,,,,
7261770,09010461110044961000000000U0,,,,,,
1032415,09010461110018051000000000U2,,,,,,
1049766,09010461110005651000000000U4,,,,,,
1054516,09010461110019581000000000U7,,,,,,
923071,09010461110036321000000000U7,,,,,,
998470,09010311812001792001000000U3,,,,,,
7262663,09010466212002051000000000U9,,,,,,
923483,09010466212001181000000000U5,,,,,,
6707840,09010466111001621000002540S4,,,,,,
1035093,09010461140000891000000000U8,,,,,,
1041534,09010461110035811000000000U8,,,,,,
920969,09010461110035211000000000U1,,,,,,
1033977,09010461110009401000000000U0,,,,,,
1033189,09010461110004821000000000U4,,,,,,
8561833,09010463215001031000000000U8,,,,,,
8528702,09010461150001531000000000U8,,,,,,
925425,09010461150001461000006689S8,,,,,,
925419,09010461150001451000006689S9,,,,,,
922461,09010461150001281000006689S0,,,,,,
6508173,09010524130000036001013814M6,Servicios Llanteros Del Poniente,251 y más personas,,,,
1035562,09010461150000431000000000U2,,,,,,
1038009,09010461150000551000000000U7,,,,,,
925037,09010461150001311000000000U5,,,,,,
6508101,09010522460000057000013887M5,Sex Shop San Angel,251 y más personas,,,,
6430842,09010522490000157000014064M0,Sherwin Williams,251 y más personas,,,,
1005557,09010461150000901010000000U4,,,,,,
8901696,09010522320000047000037703M2,Silicia Joyeria,251 y más personas,,,,
8564770,09010461150001581000000000U3,,,,,,
927664,09010461150001271000000000U1,,,,,,
9105769,09010461150001881000000000U7,,,,,,
6508207,09014524220000107100013917M6,Sin  Nombre,251 y más personas,,,,
1054558,09010461150000331000000000U4,,,,,,
1054581,09010461150000161000000000U5,,,,,,
1056581,09010611122000993000000000U9,,,,,,
1024753,09010461150000021000000000U1,,,,,,
924579,09010461150001041000000000U8,,,,,,
923890,09010461150001021000000000U0,,,,,,
7262699,09010461150001751000000000U2,,,,,,
922445,09010461110035981000006689S9,,,,,,
1055641,09010461150000081000000000U5,,,,,,
1039881,09010461150000541000006689S8,,,,,,
1038556,09010931310000031000006689S2,,,,,,
995571,09010461150000401000000000U5,,,,,,
9288968,09010524110000607000000000M6,Soldecor Persianas,251 y más personas,,,,
926117,09010461150000951000000000U9,,,,,,
1017897,09010461150001201000006689S8,,,,,,
923514,09010461150001131000000000U7,,,,,,
7674315,09010466312002171000000000U3,,,,,,
1057275,09010461130003411000000000U3,,,,,,
9100224,09010463213000311000000000U0,,,,,,
9212239,09010463213000351000000000U6,,,,,,
1057308,09010463213000031000000000U4,,,,,,
6316735,09010433420000073012038287S4,,,,,,
8392631,09010465312000381000000000S1,,,,,,
7923984,09010465913000171000050099M1,,,,,,
1027199,09010465312000281000000000U3,,,,,,
6316595,09010465312000183002004192S1,,,,,,
1041154,09010461150000831000006689S3,,,,,,
1041536,09010461150001301000000000U6,,,,,,
927366,09010461150001121000000000U8,,,,,,
8508012,09010461110044402000000000U5,,,,,,
924867,09010461110036421000006689S5,,,,,,
8694854,09010461110043901000000000U7,,,,,,
8565156,09010465919000721000000000U0,,,,,,
927612,09010461150001501000006689S1,,,,,,
7673582,09010465913000221000000000U4,,,,,,
995396,09010468213000011000000000U1,,,,,,
1055606,09010468213000031000000000U9,,,,,,
1055027,09010463211004101000000000U5,,,,,,
7262347,09010465211000491000000000U2,,,,,,
8564892,09010461140000991000000000U6,,,,,,
8564108,09010461150001552000000000U4,,,,,,
925353,09010461121003741010000000U2,,,,,,
7261777,09010461170001691000000000U8,,,,,,
1024905,09010461213000271000000000U8,,,,,,
8564896,09010461160005211000000000U2,,,,,,
9221414,09010465912004191000000000U7,,,,,,
993757,09010466312000371000000000U6,,,,,,
993752,09010466312000481000000000U8,,,,,,
8564894,09010461130006061000000000U3,,,,,,
1024906,09010461130002231000000000U6,,,,,,
9108038,09010461130007091000000000U9,,,,,,
1056166,09010465212000191000000000U6,,,,,,
7262418,09010465919000781000000000U4,,,,,,
9133339,09010465914000831000000000U8,,,,,,
1024923,09010463113000761000000000U8,,,,,,
8564947,09010464113001621000000000U2,,,,,,
1032294,09010463211001541000000000U5,,,,,,
8564102,09010463212000521000000000U6,,,,,,
8550716,09010463211005601000000000U3,,,,,,
8564720,09010463211005451000000000U3,,,,,,
8386969,09010461213000741000000000U0,,,,,,
9332812,09010466312002241000000000U4,,,,,,
1039956,09010461110040211000000000U4,,,,,,
7673227,09010461110048031000000000U8,,,,,,
7299015,09010461110042371000000000U4,,,,,,
925427,09010461160004441000000000U6,,,,,,
7263106,09010461110046801000000000U6,,,,,,
8564013,09010465215000761000051141S9,,,,,,
7263332,09010461212000691000000000U9,,,,,,
991727,09010465215000571000000000U8,,,,,,
7261471,09010468420000521000000000U0,,,,,,
1034864,09010468211000641000000000U9,,,,,,
8694525,09010465919000771000000000U5,,,,,,
9314732,09010465215001171000000000U0,,,,,,
1054005,09010463215000591000000000U2,,,,,,
927153,09010722519000561010000000U7,,,,,,
996481,09010466314000041001000000U6,,,,,,
8540142,09010466111002051000000000S3,,,,,,
1039922,09010461110019461000000000U2,,,,,,
7298641,09010465112000921000000000U8,,,,,,
8694845,09010463310001641000000000U3,,,,,,
925367,09010461140000701000000000U9,,,,,,
1038634,09010465311008841000000000U8,,,,,,
1052884,09010464111001281000000000U9,,,,,,
6316547,09010463111000151000000000U6,,,,,,
6750956,09010434224000513001040332M4,,,,,,
7672977,09010467115002781000000000U5,,,,,,
7924431,09010463211005831000000000U6,,,,,,
8617047,09010461190003071000000000U9,,,,,,
8564299,09010463216000151000000000U3,,,,,,
1055467,09010463211000521000000000M8,,,,,,
927724,09010561432001131000000000U8,,,,,,
8694791,09010467111004371000000000U2,,,,,,
1019862,09010467111002571001000000U9,,,,,,
928739,09010461160003831000000000U9,,,,,,
1023450,09010468211000931001000000U4,,,,,,
7299516,09010466319000771000000000U7,,,,,,
9161385,09010465912004131000000000U3,,,,,,
7262286,09010461110045441000000000U2,,,,,,
1054101,09010461160001601000000000U8,,,,,,
1039979,09010465211000321000000000U1,,,,,,
9134592,09010465311015091000000000U1,,,,,,
1036688,09010466319000581000000000U0,,,,,,
1005485,09010466319000281000000000U7,,,,,,
7674508,09010466319000821000000000U0,,,,,,
998587,09010466319000421000000000U9,,,,,,
8565007,09010467114001201000000000U8,,,,,,
1057515,09010339999000111000000000U0,,,,,,
1049722,09010466319000381000000000U5,,,,,,
1051503,09010466319000181000000000U9,,,,,,
6508031,09010522220000037000041043M5,Telcel Mexico,251 y más personas,,,,
1052096,09010722219000071010000000U4,,,,,,
1051526,09010463211000571000000000U3,,,,,,
1057234,09010461123000041001000000U6,,,,,,
8564382,09010465911000981000000000M7,,,,,,
8152604,09010463211005481000000000U0,,,,,,
1024986,09010461110027901000000000U7,,,,,,
7673539,09010465111001561000000000U3,,,,,,
926197,09010464113001201000000000U3,,,,,,
9285273,09010464121001261000000000U0,,,,,,
1006311,09010465912001651010000000U3,,,,,,
8848036,09010463211006871000002623S1,,,,,,
8508159,09010467115002571000000000U0,,,,,,
998572,09010467111001051000000000U3,,,,,,
925430,09010463217000091000000000U9,,,,,,
7674209,09010465311014781000000000U8,,,,,,
1035432,09010461110029591010000000U4,,,,,,
924698,09010467111003531000000000U2,,,,,,
924878,09010467111003891000000000U0,,,,,,
927005,09010524210000486000000000U3,The Swin Store Plaza Inn,251 y más personas,,,,
1039655,09010467111002181000000000U7,,,,,,
927268,09010467111003861000000000U3,,,,,,
1039512,09010467111002923001000000U2,,,,,,
925091,09010467111003761000000000U5,,,,,,
1038686,09010467111003701000000000U1,,,,,,
1035000,09010434211000691000000000U5,,,,,,
1051585,09010434211000311000000000U0,,,,,,
923254,09010467111003931000000000U4,,,,,,
8528709,09010467111004081000000000U7,,,,,,
9066956,09010461160007091000000000U6,,,,,,
9229584,09010524210001192000000000U6,Tienda  De Peliculas  Sin  Nombre,251 y más personas,,,,
922517,09010467111003421000000000U6,,,,,,
995411,09010467111002341000000000U7,,,,,,
1057538,09010465914000111000000000U5,,,,,,
1037316,09010461110013821000000000U3,,,,,,
923681,09010465914000661000000000U9,,,,,,
1038900,09010465914000441000000000U6,,,,,,
1051713,09010465914000061000000000U2,,,,,,
9209324,09010461160007351000000000U4,,,,,,
1052936,09010465911000081010000000U6,,,,,,
1024889,09010461160001081000000000U3,,,,,,
1038916,09010461190000101000000000U7,,,,,,
1039172,09010561432000141010000000U8,,,,,,
925294,09010461160002841000000000U9,,,,,,
8387210,09010461160007011000000000U4,,,,,,
8564229,09010461160005101000000000U5,,,,,,
921211,09010461160003061000000000U3,,,,,,
8530446,09010461160005781000000000U4,,,,,,
8528624,09010461160004961000000000U3,,,,,,
9151606,09010461160007261000000000U5,,,,,,
923699,09010465914000551000000000U2,,,,,,
7298663,09010465914000711000000000U2,,,,,,
8694669,09010465914000751000000000U8,,,,,,
8563929,09010461160005071000000000U0,,,,,,
995322,09010461160004471000000000U3,,,,,,
8528744,09010461160005011000000000U6,,,,,,
924720,09010461160004271000000000U7,,,,,,
7673172,09010461160006731000000000U8,,,,,,
6430528,09010522210000087000041050M1,Tienda Angel,251 y más personas,,,,
8694475,09010461160005821000000000U8,,,,,,
9010718,09010461160005791000000000U3,,,,,,
7673034,09010461160006641000000000U9,,,,,,
6508038,09010522460000067000000000U4,Tienda Ary,251 y más personas,,,,
1039815,09010311214000061000000000U3,,,,,,
922377,09010465914000531000000000U4,,,,,,
1050894,09010465914000281000000000U6,,,,,,
8694677,09010465914000761000000000U7,,,,,,
8386805,09010461160006981000000000U9,,,,,,
6508137,09010523990000117000000000U2,Tienda Bom Bom,251 y más personas,,,,
920887,09010461160004261000000000U8,,,,,,
9055385,09010461160006441000000000U4,,,,,,
1041155,09010465914000371000000000U5,,,,,,
8528834,09010461160005051000000000U2,,,,,,
8528472,09010465914000701000000000U3,,,,,,
9098675,09010465914000821000000000U9,,,,,,
1034837,09010465914000241000000000U0,,,,,,
7298975,09010465914000731000000000U0,,,,,,
7299269,09010461160005581000000000U8,,,,,,
8528341,09010461140000961000000000U9,,,,,,
923996,09010461140000781000000000U1,,,,,,
8528748,09010461160005021000000000U5,,,,,,
1057584,09010461130000381010000000U1,,,,,,
926830,09010524220000146001014088M2,Tienda Danuvio 3,251 y más personas,,,,
9229576,09010522460000212000000000U6,Tienda De  Abarrotes,251 y más personas,,,,
924436,09010461160003271000000000U8,,,,,,
1050862,09010465914000021000000000U6,,,,,,
7262843,09010461160006291000000000U3,,,,,,
925361,09010461140000741000000000U5,,,,,,
6430709,09010524110000311001003153S5,Tienda De Abarrotes,251 y más personas,,,,
9278103,09010524110000567000003153S2,Tienda De Abarrotes,251 y más personas,,,,
1005556,09010465911000761000000000U3,,,,,,
8564087,09010461160005081000000000U9,,,,,,
7298724,09010461140001011000000000U2,,,,,,
7262675,09010461160006231000000000U9,,,,,,
8387255,09010465914000801000000000U1,,,,,,
921054,09010461110037231000000000U7,,,,,,
9149492,09010461160007251000000000S6,,,,,,
8564675,09010467111004191000000000U4,,,,,,
8540152,09010463113001541000000000U3,,,,,,
1024854,09010466212001371000000000U2,,,,,,
925278,09010461110033171000000000U9,,,,,,
996249,09010463214000271000000000U4,,,,,,
1027241,09010463211002511000000000U7,,,,,,
927403,09010467111002971000000000U1,,,,,,
9298079,09010465919000831000000000U7,,,,,,
6846999,09010463211004931001006675S5,,,,,,
1032300,09010463310000481010000000U5,,,,,,
1034829,09010461121002241000000000U4,,,,,,
1034849,09010461150000321000000000U5,,,,,,
9212034,09010464113001971000000000U1,,,,,,
7673335,09010463113001511000000000U6,,,,,,
923823,09010463113001301000000000U2,,,,,,
928672,09010463113001271000000000U7,,,,,,
1007583,09010463113000511000000000U7,,,,,,
1057333,09010463211000101010000000U9,,,,,,
1057336,09010463113000551000000000U3,,,,,,
9092461,09010463113001571000000000U0,,,,,,
1057552,09010463113000481000000000U3,,,,,,
925126,09010463113001291000000000U5,,,,,,
1016557,09010463113000441000000000U7,,,,,,
1038593,09010463113001101000000000U6,,,,,,
8616713,09010463113001501000000000U7,,,,,,
1055702,09010463113000121000000000U5,,,,,,
1039865,09010465912001701000000000U6,,,,,,
1007461,09010463113001361000000000U6,,,,,,
927394,09010463113001131000000000U3,,,,,,
1051512,09010463113000681000000000U8,,,,,,
995525,09010463113001201000000000U4,,,,,,
7924477,09010463113001441000000000U6,,,,,,
1017969,09010465912001551000000000U5,,,,,,
1057520,09010463113000591000000000U9,,,,,,
1035488,09010463113000981000000000U2,,,,,,
1032292,09010463113000951000000000U5,,,,,,
1043602,09010463113001191000000000U7,,,,,,
925804,09010463113001311000000000U1,,,,,,
1016552,09010463113000141000000000U3,,,,,,
923833,09010463113001351000000000U7,,,,,,
928833,09010463113000711000000000U3,,,,,,
1041216,09010465212000301000000000U1,,,,,,
1052911,09010463113000211000000000U4,,,,,,
1038472,09010463113001121000000000U4,,,,,,
9176215,09010463113001581000000000U9,,,,,,
1007638,09010463113000281000000000U7,,,,,,
8563925,09010463113001391000000000U3,,,,,,
9080956,09010463113001551000000000U2,,,,,,
1050698,09010463113000401000000000U1,,,,,,
1017952,09010463113000941000000000U6,,,,,,
923471,09010463113000101000000000U7,,,,,,
1052108,09010463113000471000000000U4,,,,,,
7673513,09010463113001531000000000U4,,,,,,
7262941,09010463113001481000000000U2,,,,,,
924523,09010463113000721000000000U2,,,,,,
1051701,09010463113001041000000000U4,,,,,,
1051702,09010463113000181000000000U9,,,,,,
1038908,09010463113000601000000000U6,,,,,,
7299293,09010463113001431000000000U7,,,,,,
875924,09010463213000061000000000U1,,,,,,
1007462,09010463211001131010000000U5,,,,,,
6430516,09010524110000136001041078M6,Tienda De Abarrotes Elena,251 y más personas,,,,
